"Symbol: ZLY00",,,,,,,"Study: VOL (LikeMain)",
"Date Time","Symbol","Open","High","Low","Close","Change","Volume","Open Interest"
1975-08-01,ZLY00,29.9,32.4,23.43,23.43,-6.149999999999999,13772,29110
1975-09-01,ZLY00,24.33,26.25,23.2,23.6,0.1700000000000017,11611,28389
1975-10-01,ZLY00,23.95,23.95,19.23,19.27,-4.330000000000002,10947,31133
1975-11-01,ZLY00,18.85,20.85,17.15,17.15,-2.120000000000001,12781,32119
1975-12-01,ZLY00,17.33,18.15,15.65,15.65,-1.4999999999999982,9814,34917
1976-01-01,ZLY00,15.68,17.6,14.73,15.23,-0.41999999999999993,11663,32615
1976-02-01,ZLY00,15.72,16.98,15.38,16.6,1.370000000000001,10256,32463
1976-03-01,ZLY00,16.63,17.27,15.95,16.03,-0.5700000000000003,9068,35509
1976-04-01,ZLY00,16.13,17.04,15.87,15.9,-0.13000000000000078,10706,36820
1976-05-01,ZLY00,15.96,16.25,15.08,16.18,0.27999999999999936,11116,37270
1976-06-01,ZLY00,16.3,19.58,15.55,19.15,2.969999999999999,16203,45737
1976-07-01,ZLY00,20.47,23.72,18.4,18.75,-0.3999999999999986,18241,47475
1976-08-01,ZLY00,18.7,22.15,18.7,21.8,3.0500000000000007,13759,44013
1976-09-01,ZLY00,22.75,24.45,20.58,20.85,-0.9499999999999993,15910,43187
1976-10-01,ZLY00,20.53,22.5,19.2,22.5,1.6499999999999986,14416,45821
1976-11-01,ZLY00,22.52,22.75,20.73,20.73,-1.7699999999999996,16482,50548
1976-12-01,ZLY00,21.04,21.65,20.3,20.55,-0.17999999999999972,12741,51311
1977-01-01,ZLY00,20.18,22.23,19.87,22.02,1.4699999999999989,17920,43773
1977-02-01,ZLY00,21.87,23.02,21.76,22.95,0.9299999999999997,15262,47335
1977-03-01,ZLY00,23.37,28.88,23.37,28.22,5.27,24035,54006
1977-04-01,ZLY00,28.78,31.35,28.65,29.53,1.3100000000000023,30605,57369
1977-05-01,ZLY00,29.52,32.87,29.52,32.47,2.9399999999999977,22788,54916
1977-06-01,ZLY00,32.2,32.2,25.38,26.92,-5.549999999999997,24954,54900
1977-07-01,ZLY00,24.83,25.55,21.63,22.73,-4.190000000000001,19341,49942
1977-08-01,ZLY00,21.8,23.53,19.68,19.97,-2.7600000000000016,13416,49041
1977-09-01,ZLY00,20.1,20.1,18.25,19.28,-0.6899999999999977,13925,48214
1977-10-01,ZLY00,19.32,19.67,17.9,18.99,-0.2900000000000027,15250,47420
1977-11-01,ZLY00,19.37,23.13,18.79,21.28,2.2900000000000027,22943,49955
1977-12-01,ZLY00,21.87,24.32,21.59,21.59,0.3099999999999987,20077,52487
1978-01-01,ZLY00,21.32,21.75,20.19,20.95,-0.6400000000000006,19954,41085
1978-02-01,ZLY00,21.26,22.95,20.82,22.95,2,19304,43343
1978-03-01,ZLY00,24.22,29.35,23.6,27.55,4.600000000000001,28431,48208
1978-04-01,ZLY00,26.55,29.17,26.18,28.57,1.0199999999999996,26679,49322
1978-05-01,ZLY00,28.67,29.97,27.9,29.3,0.7300000000000004,23462,51647
1978-06-01,ZLY00,29.35,29.35,25.72,26.52,-2.780000000000001,25231,52903
1978-07-01,ZLY00,25.67,27.22,24.87,25.17,-1.3499999999999979,21518,51664
1978-08-01,ZLY00,24.82,28.57,24.42,27.8,2.629999999999999,20550,50352
1978-09-01,ZLY00,28.2,28.65,26.88,26.97,-0.8300000000000018,20426,51302
1978-10-01,ZLY00,27.22,27.92,26.5,26.95,-0.019999999999999574,25947,53980
1978-11-01,ZLY00,26.28,26.33,23.5,25.65,-1.3000000000000007,25726,57406
1978-12-01,ZLY00,25.82,26.73,25.09,25.57,-0.0799999999999983,20170,53960
1979-01-01,ZLY00,25.67,26.2,25.4,25.74,0.16999999999999815,19544,50025
1979-02-01,ZLY00,25.93,29.17,25.93,27.77,2.030000000000001,30682,56896
1979-03-01,ZLY00,27.83,28.63,26.92,27.97,0.1999999999999993,21251,56503
1979-04-01,ZLY00,27.73,27.73,26.16,26.4,-1.5700000000000003,25437,57823
1979-05-01,ZLY00,26.39,26.69,25.88,26.52,0.120000000000001,18359,57242
1979-06-01,ZLY00,26.23,29.65,26.17,27.67,1.1500000000000021,30636,61759
1979-07-01,ZLY00,28.07,30.68,27.93,28.22,0.5499999999999972,29818,61542
1979-08-01,ZLY00,28.47,30.8,27.52,30.62,2.400000000000002,21961,57409
1979-09-01,ZLY00,29.92,31.85,28.39,28.52,-2.1000000000000014,27582,59745
1979-10-01,ZLY00,28.68,28.68,26.07,27.17,-1.3499999999999979,26922,63640
1979-11-01,ZLY00,27.52,28.47,27.21,28.27,1.0999999999999979,21172,66715
1979-12-01,ZLY00,28.27,28.27,24.1,24.1,-4.169999999999998,19403,65595
1980-01-01,ZLY00,24.12,24.23,23,23.96,-0.14000000000000057,18243,56707
1980-02-01,ZLY00,23.93,24.43,22.58,22.58,-1.3800000000000026,21033,63278
1980-03-01,ZLY00,22.49,22.71,20.64,20.64,-1.9399999999999977,16859,58862
1980-04-01,ZLY00,20.27,20.79,19.56,19.61,-1.0300000000000011,17620,55326
1980-05-01,ZLY00,19.52,21.9,19.52,21.27,1.6600000000000001,18822,57666
1980-06-01,ZLY00,21.27,23.59,20.9,23.59,2.3200000000000003,20659,63050
1980-07-01,ZLY00,23.56,27.93,23.56,27.32,3.7300000000000004,32891,63840
1980-08-01,ZLY00,27.57,27.57,24.87,25.72,-1.6000000000000014,27126,61706
1980-09-01,ZLY00,25.93,27.18,24.31,24.31,-1.4100000000000001,31415,66762
1980-10-01,ZLY00,25.25,25.85,23.9,25.65,1.3399999999999999,28923,69994
1980-11-01,ZLY00,26.25,27.65,25.6,27.05,1.4000000000000021,36400,83302
1980-12-01,ZLY00,26.2,26.2,21.28,23.2,-3.8500000000000014,32731,72074
1981-01-01,ZLY00,24.05,24.17,20.75,20.75,-2.4499999999999993,23217,62221
1981-02-01,ZLY00,21.13,22.82,21.13,22.44,1.6900000000000013,24324,60125
1981-03-01,ZLY00,21.78,24.19,21.63,24.12,1.6799999999999997,21624,58344
1981-04-01,ZLY00,23.91,24.26,21.72,21.94,-2.1799999999999997,24195,58566
1981-05-01,ZLY00,21.76,22.32,20.9,22.1,0.16000000000000014,22170,58796
1981-06-01,ZLY00,21.81,21.97,20.48,20.63,-1.4700000000000024,25198,60117
1981-07-01,ZLY00,21.35,24.08,21.21,22.02,1.3900000000000006,32281,57824
1981-08-01,ZLY00,21.43,21.75,19.52,19.52,-2.5,22257,53447
1981-09-01,ZLY00,19.7,20.51,18,18.46,-1.0599999999999987,22884,51256
1981-10-01,ZLY00,18.48,20.76,18.48,20.03,1.5700000000000003,21367,49005
1981-11-01,ZLY00,20.12,20.18,19.5,19.6,-0.4299999999999997,22807,51539
1981-12-01,ZLY00,19.83,19.95,18.07,18.27,-1.3300000000000018,26563,47053
1982-01-01,ZLY00,17.73,19.39,17.69,19.28,1.0100000000000016,21912,50210
1982-02-01,ZLY00,19.37,19.37,17.65,18.11,-1.1700000000000017,25959,53926
1982-03-01,ZLY00,18.14,19.2,17.42,18.88,0.7699999999999996,22490,50108
1982-04-01,ZLY00,19.03,20.1,19.03,19.9,1.0199999999999996,25920,51762
1982-05-01,ZLY00,19.77,21.48,19.71,19.71,-0.18999999999999773,27768,54574
1982-06-01,ZLY00,19.09,19.83,18.91,18.91,-0.8000000000000007,24602,55441
1982-07-01,ZLY00,19.12,19.35,18.58,18.58,-0.33000000000000185,23286,55869
1982-08-01,ZLY00,18.64,18.64,17.13,17.61,-0.9699999999999989,24996,53243
1982-09-01,ZLY00,17.78,17.91,17.03,17.03,-0.5799999999999983,24807,46052
1982-10-01,ZLY00,17.04,17.95,16.83,17.15,0.11999999999999744,18611,43332
1982-11-01,ZLY00,17.34,18.14,16.97,17.07,-0.0799999999999983,23339,41425
1982-12-01,ZLY00,17.13,17.2,15.88,15.88,-1.1899999999999995,21103,46515
1983-01-01,ZLY00,15.85,17.22,15.73,17.22,1.339999999999998,26060,48790
1983-02-01,ZLY00,17.31,17.76,16.57,16.57,-0.6499999999999986,25700,50751
1983-03-01,ZLY00,16.81,18.86,16.81,18.86,2.289999999999999,21972,51597
1983-04-01,ZLY00,19.29,20.11,19.02,20.11,1.25,27324,60866
1983-05-01,ZLY00,20.1,20.17,19.1,19.1,-1.009999999999998,22720,57007
1983-06-01,ZLY00,19.11,20.02,18.73,19.81,0.7099999999999973,26261,56958
1983-07-01,ZLY00,19.76,24.11,19.68,23.57,3.7600000000000016,33290,54403
1983-08-01,ZLY00,24.75,35.9,24.75,33.85,10.280000000000001,39328,60570
1983-09-01,ZLY00,32.2,36.6,32.2,32.4,-1.4500000000000028,42423,73114
1983-10-01,ZLY00,31.68,32.93,28.77,28.8,-3.599999999999998,36067,79123
1983-11-01,ZLY00,29.4,30.4,25.68,27.1,-1.6999999999999993,33858,78857
1983-12-01,ZLY00,27.68,29.17,25.82,29.01,1.9100000000000001,30401,68567
1984-01-01,ZLY00,29.28,30.1,27.15,27.62,-1.3900000000000006,34123,61271
1984-02-01,ZLY00,28.12,28.87,25.67,28.58,0.9599999999999973,34640,59187
1984-03-01,ZLY00,28.58,31.65,28.58,30.42,1.8400000000000034,30698,53640
1984-04-01,ZLY00,30.93,33.55,30.73,33.32,2.8999999999999986,36005,57139
1984-05-01,ZLY00,33.92,41.68,33.92,38.83,5.509999999999998,46699,65025
1984-06-01,ZLY00,37.83,38.2,33.62,35.27,-3.559999999999995,41592,61391
1984-07-01,ZLY00,33.93,33.93,28.6,28.95,-6.320000000000004,33679,54517
1984-08-01,ZLY00,28.5,30.48,27.83,28.62,-0.3299999999999983,24416,47204
1984-09-01,ZLY00,27.58,29.07,27.01,28.17,-0.4499999999999993,25709,45349
1984-10-01,ZLY00,28.12,32.7,28.12,31.07,2.8999999999999986,23431,40365
1984-11-01,ZLY00,32.07,33.43,29.87,30.47,-0.6000000000000014,27434,43138
1984-12-01,ZLY00,30.88,30.88,26.84,28.22,-2.25,22053,42943
1985-01-01,ZLY00,27.46,29.41,27.28,29.13,0.9100000000000001,24019,37482
1985-02-01,ZLY00,29.93,30.22,28.54,29.82,0.6900000000000013,26951,42453
1985-03-01,ZLY00,29.53,32.83,28.47,32.52,2.700000000000003,29675,47038
1985-04-01,ZLY00,32.39,34.83,32.39,33.78,1.259999999999998,38568,56246
1985-05-01,ZLY00,33.37,33.53,31.62,32.32,-1.4600000000000009,37855,58675
1985-06-01,ZLY00,32.35,33.95,31.18,31.79,-0.5300000000000011,30871,60357
1985-07-01,ZLY00,31.33,31.36,26.13,26.4,-5.390000000000001,31014,55448
1985-08-01,ZLY00,25.92,25.92,23.25,23.27,-3.129999999999999,25592,53111
1985-09-01,ZLY00,23.45,23.57,21.99,22.16,-1.1099999999999994,23296,53351
1985-10-01,ZLY00,22.13,22.13,19.8,20.65,-1.5100000000000016,23482,47026
1985-11-01,ZLY00,20.78,21.32,19.56,19.91,-0.7399999999999984,28155,42732
1985-12-01,ZLY00,19.34,22.69,19.34,21.79,1.879999999999999,26510,46469
1986-01-01,ZLY00,22.02,22.02,19.82,19.94,-1.8499999999999979,23921,48384
1986-02-01,ZLY00,19.78,20.11,16.75,16.75,-3.1900000000000013,24831,52875
1986-03-01,ZLY00,16.76,19.24,16.76,19.24,2.4899999999999984,25401,55877
1986-04-01,ZLY00,19.07,19.07,17.04,18.65,-0.5899999999999999,28334,56114
1986-05-01,ZLY00,17.92,18.52,17.39,17.46,-1.1899999999999977,26079,53063
1986-06-01,ZLY00,17.23,17.42,16.09,16.09,-1.370000000000001,24952,60035
1986-07-01,ZLY00,16.01,16.75,15.71,15.71,-0.379999999999999,26913,63034
1986-08-01,ZLY00,15.66,15.66,13.55,13.76,-1.950000000000001,22660,60095
1986-09-01,ZLY00,13.27,14.68,13.27,14.57,0.8100000000000005,19307,54905
1986-10-01,ZLY00,14.74,15.76,13.64,15.06,0.4900000000000002,28209,57256
1986-11-01,ZLY00,15.22,15.27,14.34,15.27,0.20999999999999908,27516,69227
1986-12-01,ZLY00,15.34,15.34,14.62,14.88,-0.3899999999999988,23601,67685
1987-01-01,ZLY00,14.76,16.54,14.76,16.21,1.33,33079,71876
1987-02-01,ZLY00,15.87,15.96,14.86,14.87,-1.3400000000000016,32084,81610
1987-03-01,ZLY00,15.08,15.58,14.89,15.24,0.370000000000001,24340,73916
1987-04-01,ZLY00,15.28,15.73,15.01,15.52,0.27999999999999936,28898,75154
1987-05-01,ZLY00,15.94,16.78,15.67,15.74,0.22000000000000064,37425,82843
1987-06-01,ZLY00,15.88,16.61,15.19,15.74,0,33084,86672
1987-07-01,ZLY00,15.81,16.12,14.79,15.58,-0.16000000000000014,32392,83041
1987-08-01,ZLY00,15.76,15.76,14.77,15.18,-0.40000000000000036,25414,68373
1987-09-01,ZLY00,15.04,16.37,15.04,16.07,0.8900000000000006,28674,65973
1987-10-01,ZLY00,16.29,17.52,16.29,17.26,1.1900000000000013,31802,68775
1987-11-01,ZLY00,17.1,18.33,17.04,18.08,0.8199999999999967,31507,73194
1987-12-01,ZLY00,18.5,20.2,17.99,20.17,2.0900000000000034,32833,79985
1988-01-01,ZLY00,20.38,23.05,20.38,21.5,1.3299999999999983,43698,85953
1988-02-01,ZLY00,21.65,21.65,20.42,20.95,-0.5500000000000007,39074,88260
1988-03-01,ZLY00,20.78,20.94,19.45,20.91,-0.03999999999999915,30158,86472
1988-04-01,ZLY00,21.33,22.46,21.01,22.46,1.5500000000000007,44269,85712
1988-05-01,ZLY00,22.48,25.09,22.12,25.09,2.629999999999999,38023,87253
1988-06-01,ZLY00,24.56,32.2,24.56,31.5,6.41,52747,94791
1988-07-01,ZLY00,32.9,33.25,25.07,26.13,-5.370000000000001,46142,95931
1988-08-01,ZLY00,27.82,28.62,25.16,27,0.870000000000001,35098,87566
1988-09-01,ZLY00,27.45,27.45,23.62,23.89,-3.1099999999999994,37143,86994
1988-10-01,ZLY00,23.69,24.1,22.63,23.03,-0.8599999999999994,28864,82541
1988-11-01,ZLY00,22.74,23.02,20.25,20.97,-2.0600000000000023,35932,82477
1988-12-01,ZLY00,21.37,22.77,21.37,21.69,0.7200000000000024,35541,75688
1989-01-01,ZLY00,21.43,22.19,20.21,21.03,-0.6600000000000001,30268,77741
1989-02-01,ZLY00,21.12,22.2,20.6,22.2,1.1699999999999982,36597,81676
1989-03-01,ZLY00,21.8,22.62,21.44,21.5,-0.6999999999999993,33465,78235
1989-04-01,ZLY00,21.28,22.76,21.28,22.23,0.7300000000000004,38468,77249
1989-05-01,ZLY00,22.58,23.18,20.93,20.93,-1.3000000000000007,38947,73623
1989-06-01,ZLY00,20.67,21.42,20.01,20.51,-0.41999999999999815,35118,76572
1989-07-01,ZLY00,20.59,21.88,17.87,17.87,-2.6400000000000006,41448,70644
1989-08-01,ZLY00,17.93,18.75,17.65,18.32,0.4499999999999993,30329,68652
1989-09-01,ZLY00,18.33,19.35,18.23,19,0.6799999999999997,32076,63751
1989-10-01,ZLY00,18.94,19.57,18.46,19.29,0.28999999999999915,30999,63911
1989-11-01,ZLY00,19.33,20.29,18.92,19.14,-0.14999999999999858,32784,69248
1989-12-01,ZLY00,19.05,19.32,18.81,18.93,-0.21000000000000085,29865,68166
1990-01-01,ZLY00,18.6,19.8,18.6,19.44,0.5100000000000016,26739,73368
1990-02-01,ZLY00,19.5,21.8,19.35,21.8,2.3599999999999994,41795,80842
1990-03-01,ZLY00,21.93,23.48,21.93,22.74,0.9399999999999977,37630,87615
1990-04-01,ZLY00,22.51,24.47,22.34,24.22,1.4800000000000004,44767,92845
1990-05-01,ZLY00,23.62,25.45,23.62,24.53,0.3100000000000023,44435,103116
1990-06-01,ZLY00,24.3,25.85,24,25.75,1.2199999999999989,42050,103747
1990-07-01,ZLY00,26.46,26.46,23.61,25.18,-0.5700000000000003,44029,88763
1990-08-01,ZLY00,25.14,25.75,24.65,24.72,-0.46000000000000085,35269,81310
1990-09-01,ZLY00,24.82,24.95,23.79,23.79,-0.9299999999999997,33599,73841
1990-10-01,ZLY00,23.24,23.24,22.02,22.02,-1.7699999999999996,29919,78548
1990-11-01,ZLY00,21.9,21.9,20.22,21.72,-0.3000000000000007,35260,86786
1990-12-01,ZLY00,21.85,21.95,21.01,21.01,-0.7099999999999973,27390,75995
1991-01-01,ZLY00,20.75,22.85,20.36,21.9,0.889999999999997,30020,72987
1991-02-01,ZLY00,21.92,22.31,21.23,21.9,0,27301,71607
1991-03-01,ZLY00,22.45,23.13,21.05,21.45,-0.4499999999999993,35498,76800
1991-04-01,ZLY00,22.2,22.2,20.5,20.5,-0.9499999999999993,31102,70361
1991-05-01,ZLY00,20.56,20.68,19.75,20.53,0.030000000000001137,23598,70954
1991-06-01,ZLY00,20.72,20.72,18.56,18.56,-1.9700000000000024,32290,73870
1991-07-01,ZLY00,18.82,21.48,18.25,21.4,2.84,39433,73864
1991-08-01,ZLY00,21.95,22.65,19.2,20.13,-1.2699999999999996,36346,70058
1991-09-01,ZLY00,20.05,21.15,19.8,19.8,-0.3299999999999983,30316,66128
1991-10-01,ZLY00,19.93,20.28,19.03,19.18,-0.620000000000001,29614,61227
1991-11-01,ZLY00,19.21,19.21,18.4,18.84,-0.33999999999999986,29787,69657
1991-12-01,ZLY00,18.97,19.52,18.3,18.3,-0.5399999999999991,35168,63901
1992-01-01,ZLY00,18.2,19.21,18.2,18.89,0.5899999999999999,31292,68619
1992-02-01,ZLY00,18.95,19.48,18.45,19.21,0.3200000000000003,30919,73919
1992-03-01,ZLY00,19.35,20.46,19.24,19.33,0.11999999999999744,36342,75508
1992-04-01,ZLY00,19.11,19.35,18.75,18.82,-0.509999999999998,24368,62202
1992-05-01,ZLY00,19.23,21.55,19.23,20.83,2.009999999999998,38181,65084
1992-06-01,ZLY00,21.48,21.6,19.9,20.08,-0.75,32032,71507
1992-07-01,ZLY00,20.08,20.08,17.98,17.98,-2.099999999999998,37554,64450
1992-08-01,ZLY00,18.12,18.36,17.52,17.66,-0.3200000000000003,28382,72569
1992-09-01,ZLY00,17.56,19.1,17.56,18.17,0.5100000000000016,40559,70228
1992-10-01,ZLY00,17.85,19.04,17.42,19.04,0.8699999999999974,31524,65243
1992-11-01,ZLY00,19.18,20.77,19.18,20.35,1.3100000000000023,36577,76168
1992-12-01,ZLY00,20.34,20.89,20.06,20.47,0.11999999999999744,36867,76908
1993-01-01,ZLY00,20.5,21.83,20.5,20.75,0.28000000000000114,34137,73683
1993-02-01,ZLY00,20.98,20.98,20.35,20.81,0.05999999999999872,28108,68887
1993-03-01,ZLY00,21.32,21.47,20.6,20.92,0.11000000000000298,32904,66803
1993-04-01,ZLY00,21.24,21.74,20.84,20.84,-0.08000000000000185,29152,68598
1993-05-01,ZLY00,20.93,21.55,20.75,21.3,0.46000000000000085,26163,65814
1993-06-01,ZLY00,20.9,23.64,20.2,23.64,2.34,39519,73892
1993-07-01,ZLY00,24.1,24.95,22.98,23.06,-0.5800000000000018,49386,83730
1993-08-01,ZLY00,24.02,24.22,22.73,23.6,0.5400000000000027,40415,72746
1993-09-01,ZLY00,23.36,24.6,22.85,23.81,0.2099999999999973,42795,64927
1993-10-01,ZLY00,23.25,23.63,22.46,23.63,-0.17999999999999972,29129,62348
1993-11-01,ZLY00,23.48,26.97,23.48,26.38,2.75,44303,80136
1993-12-01,ZLY00,26.32,30.07,26.32,30.07,3.6900000000000013,42720,94990
1994-01-01,ZLY00,29.97,30.92,28.9,29.33,-0.740000000000002,41926,97167
1994-02-01,ZLY00,29.35,29.42,28.24,29.23,-0.09999999999999787,42271,99640
1994-03-01,ZLY00,29.38,29.55,28.4,28.96,-0.2699999999999996,31599,100327
1994-04-01,ZLY00,27.97,29.14,27.42,29.14,0.17999999999999972,41176,98658
1994-05-01,ZLY00,28.9,30.71,27.94,28.56,-0.5800000000000018,42073,97569
1994-06-01,ZLY00,28.85,28.87,26.51,26.51,-2.049999999999997,34379,83165
1994-07-01,ZLY00,25.78,25.78,23.93,24.04,-2.4700000000000024,39684,93924
1994-08-01,ZLY00,23.9,25.12,23.85,25.08,1.0399999999999991,31029,88141
1994-09-01,ZLY00,25.41,26.9,25.37,25.93,0.8500000000000014,39519,81713
1994-10-01,ZLY00,25.56,28.63,25.13,27.66,1.7300000000000004,73026,78441
1994-11-01,ZLY00,27.74,30.97,27.74,30.48,2.8200000000000003,49211,108327
1994-12-01,ZLY00,30.29,31.57,29.12,31.57,1.0899999999999999,46044,114835
1995-01-01,ZLY00,30.75,30.75,27.63,27.75,-3.8200000000000003,40272,101127
1995-02-01,ZLY00,27.56,28.56,27.44,27.81,0.05999999999999872,38283,103856
1995-03-01,ZLY00,28.31,29.19,26.5,26.5,-1.3099999999999987,40231,97708
1995-04-01,ZLY00,26.38,27,25.56,26.13,-0.370000000000001,36443,82426
1995-05-01,ZLY00,26.88,27.13,24.81,25.88,-0.25,40571,76091
1995-06-01,ZLY00,26.13,28,25.38,26.13,0.25,38016,75171
1995-07-01,ZLY00,26.56,28.63,26.56,26.63,0.5,33669,73527
1995-08-01,ZLY00,26.5,26.75,25.88,26.19,-0.4399999999999977,26616,70458
1995-09-01,ZLY00,26.25,26.88,25.81,26.81,0.6199999999999974,30348,70407
1995-10-01,ZLY00,26.56,27.13,26.13,26.38,-0.4299999999999997,28822,71648
1995-11-01,ZLY00,26.5,26.57,24.56,24.69,-1.6899999999999977,41960,85229
1995-12-01,ZLY00,24.75,25.38,24.38,24.56,-0.13000000000000256,36508,84160
1996-01-01,ZLY00,24.38,24.5,23,23.56,-1,32211,87212
1996-02-01,ZLY00,23.75,23.75,22.94,22.94,-0.6199999999999974,35522,85611
1996-03-01,ZLY00,22.69,24.63,22.69,24.63,1.6899999999999977,36878,87777
1996-04-01,ZLY00,24.81,26.44,24.5,26.38,1.75,42227,95959
1996-05-01,ZLY00,27.13,27.25,25.75,25.75,-0.629999999999999,34246,95557
1996-06-01,ZLY00,25.19,25.88,24.06,24.25,-1.5,42308,86366
1996-07-01,ZLY00,24.69,25.63,23,23.38,-0.870000000000001,46596,81441
1996-08-01,ZLY00,23.68,24.68,23.31,24,0.620000000000001,41397,80211
1996-09-01,ZLY00,24.12,24.62,22.68,22.68,-1.3200000000000003,42585,83239
1996-10-01,ZLY00,22.75,22.75,21.06,21.37,-1.3099999999999987,36660,98420
1996-11-01,ZLY00,21.44,22.31,21.18,21.68,0.3099999999999987,39623,97496
1996-12-01,ZLY00,21.43,22.02,21.25,21.25,-0.4299999999999997,43737,86059
1997-01-01,ZLY00,21.62,23.18,21.37,22.25,1,43459,88922
1997-02-01,ZLY00,22.31,22.75,22.18,22.75,0.5,40202,89357
1997-03-01,ZLY00,23,24.62,22.56,22.56,-0.19000000000000128,53199,102851
1997-04-01,ZLY00,22.75,24.19,22.43,24.19,1.6300000000000026,40844,101303
1997-05-01,ZLY00,24.12,24.62,22.81,23.75,-0.4400000000000013,36987,101622
